modello,priorita,articolo,attivita,operazione
22553,A,F010-001436,AC,0030
22553,A,F010-001436,AC,0040
22553,A,F010-001436,ASC,0050
22553,A,F010-001436,AV,0060
22558,A,F010-001437,AL_GENERALOTTO,0010
22558,A,F010-001437,AC,0020
22558,A,F010-001437,AC,0030
22558,A,F010-001437,AC,0040
22558,A,F010-001437,ASC,0050
22558,A,F010-001437,AV,0060
22565,B,F010-001438,AL_GENERALOTTO,0010
22565,B,F010-001438,AC,0020
22565,B,F010-001438,AC,0030
22565,B,F010-001438,AC,0040
22565,B,F010-001438,ASC,0050
22565,B,F010-001438,AV,0060
22566,A,F010-001438,AL_GENERALOTTO,0010
22566,A,F010-001438,AC,0020
22566,A,F010-001438,AC,0030
22566,A,F010-001438,AC,0040
22566,A,F010-001438,ASC,0050
22566,A,F010-001438,AV,0060
22567,A,F010-001439,AL_GENERALOTTO,0010
22567,A,F010-001439,AC,0020
22567,A,F010-001439,AC,0030
22567,A,F010-001439,AC,0040
22567,A,F010-001439,ASC,0050
22567,A,F010-001439,AV,0060
22568,A,F010-001440,AL_GENERALOTTO,0010
22568,A,F010-001440,AC,0020
22568,A,F010-001440,ASC,0030
22568,A,F010-001440,AV,0040
22569,A,F010-001444B,AL_GENERALOTTO,0010
22569,A,F010-001444B,AC,0020
22569,A,F010-001444B,ASC,0030
22569,A,F010-001444B,AV,0040
22570,A,F010-001445K1,AL_GENERALOTTO,0010
22570,A,F010-001445K1,AC,0020
22570,A,F010-001445K1,ASC,0030
22570,A,F010-001445K1,AV,0040
22571,A,F010-001445,AL_GENERALOTTO,0010
22571,A,F010-001445,AC,0020
22571,A,F010-001445,AC,0030
22571,A,F010-001445,AC,0040
22571,A,F010-001445,ASC,0050
22571,A,F010-001445,AV,0060
22572,B,F010-001446HEN,AL_GENERALOTTO,0010
22572,B,F010-001446HEN,AC,0020
22572,B,F010-001446HEN,AC,0030
22572,B,F010-001446HEN,AC,0040
22572,B,F010-001446HEN,ASC,0050
22572,B,F010-001446HEN,AV,0060
22573,A,F010-001446HEN,AL_GENERALOTTO,0010
22573,A,F010-001446HEN,AC,0020
22573,A,F010-001446HEN,AC,0030
22573,A,F010-001446HEN,AC,0040
22573,A,F010-001446HEN,ASC,0050
22573,A,F010-001446HEN,AV,0060
22580,A,F010-001449,AL_GENERALOTTO,0010
22580,A,F010-001449,AC,0020
22580,A,F010-001449,ASC,0030
22580,A,F010-001449,AV,0040
22581,A,F010-001450,AL_GENERALOTTO,0010
22581,A,F010-001450,AC,0020
22581,A,F010-001450,AC,0030
22581,A,F010-001450,AC,0040
22581,A,F010-001450,AC,0050
22581,A,F010-001450,ASC,0060
22581,A,F010-001450,AV,0070
22585,A,F010-001451,AL_GENERALOTTO,0010
22585,A,F010-001451,AC,0020
22585,A,F010-001451,AC,0030
22585,A,F010-001451,AC,0040
22585,A,F010-001451,ASC,0050
22585,A,F010-001451,AV,0060
22586,F,F010-001451,AL_GENERALOTTO,0010
22586,F,F010-001451,AC,0020
22586,F,F010-001451,AC,0030
22586,F,F010-001451,AC,0040
22586,F,F010-001451,ASC_REC_IPC,0050
22586,F,F010-001451,AV,0060
22588,A,F010-001452,AL_GENERALOTTO,0010
22588,A,F010-001452,AC,0020
22588,A,F010-001452,AC,0030
22588,A,F010-001452,AC,0040
22588,A,F010-001452,ASC,0050
22588,A,F010-001452,AV,0060
22589,F,F010-001452,AL_GENERALOTTO,0010
22589,F,F010-001452,AC,0020
22589,F,F010-001452,AC,0030
22589,F,F010-001452,AC,0040
22589,F,F010-001452,ASC_REC_IPC,0050
22589,F,F010-001452,AV,0060
22598,B,F010-001455,AL_GENERALOTTO,0010
22598,B,F010-001455,AC,0020
22598,B,F010-001455,AC,0030
22598,B,F010-001455,AC,0040
22598,B,F010-001455,ASC,0050
22598,B,F010-001455,AV,0060
22599,A,F010-001455,AL_GENERALOTTO,0010
22599,A,F010-001455,AC,0020
22599,A,F010-001455,AC,0030
22599,A,F010-001455,AC,0040
22599,A,F010-001455,ASC,0050
22599,A,F010-001455,AV,0060
22604,B,F010-001456,AL_GENERALOTTO,0010
22604,B,F010-001456,AC,0020
22604,B,F010-001456,AC,0030
22604,B,F010-001456,AC,0040
22604,B,F010-001456,ASC,0050
22604,B,F010-001456,AV,0060
22605,A,F010-001456,AL_GENERALOTTO,0010
22605,A,F010-001456,AC,0020
22605,A,F010-001456,AC,0030
22605,A,F010-001456,AC,0040
22605,A,F010-001456,ASC,0050
22605,A,F010-001456,AV,0060
22610,B,F010-001457,AL_GENERALOTTO,0010
22610,B,F010-001457,AC,0020
22610,B,F010-001457,AC,0030
22610,B,F010-001457,AC,0040
22610,B,F010-001457,ASC,0050
22610,B,F010-001457,AV,0060
22611,A,F010-001457,AL_GENERALOTTO,0010
22611,A,F010-001457,AC,0020
22611,A,F010-001457,AC,0030
22611,A,F010-001457,AC,0040
22611,A,F010-001457,ASC,0050
22611,A,F010-001457,AV,0060
22616,B,F010-001460,AL_GENERALOTTO,0010
22616,B,F010-001460,AC,0020
22616,B,F010-001460,AC,0030
22616,B,F010-001460,AC,0040
22616,B,F010-001460,ASC,0050
22616,B,F010-001460,AV,0060
22617,A,F010-001460,AL_GENERALOTTO,0010
22617,A,F010-001460,AC,0020
22617,A,F010-001460,AC,0030
22617,A,F010-001460,AC,0040
22617,A,F010-001460,ASC,0050
22617,A,F010-001460,AV,0060
22618,B,F010-001461A,AL_GENERALOTTO,0010
22618,B,F010-001461A,AC,0020
22618,B,F010-001461A,AC,0030
22618,B,F010-001461A,AC,0040
22618,B,F010-001461A,ASC,0050
22618,B,F010-001461A,AV,0060
22619,A,F010-001461A,AL_GENERALOTTO,0010
22619,A,F010-001461A,AC,0020
22619,A,F010-001461A,AC,0030
22619,A,F010-001461A,AC,0040
22619,A,F010-001461A,ASC,0050
22619,A,F010-001461A,AV,0060
22620,B,F010-001461K1,AL_GENERALOTTO,0010
22620,B,F010-001461K1,AC,0020
22620,B,F010-001461K1,AC,0030
22620,B,F010-001461K1,AC,0040
22620,B,F010-001461K1,ASC,0050
22620,B,F010-001461K1,AV,0060
22621,A,F010-001461K1,AL_GENERALOTTO,0010
22621,A,F010-001461K1,AC,0020
22621,A,F010-001461K1,AC,0030
22621,A,F010-001461K1,AC,0040
22621,A,F010-001461K1,ASC,0050
22621,A,F010-001461K1,AV,0060
22624,B,F010-001461,AL_GENERALOTTO,0010
22624,B,F010-001461,AC,0020
22624,B,F010-001461,AC,0030
22624,B,F010-001461,AC,0040
22624,B,F010-001461,ASC,0050
22624,B,F010-001461,AV,0060
22625,A,F010-001461,AL_GENERALOTTO,0010
22625,A,F010-001461,AC,0020
22625,A,F010-001461,AC,0030
22625,A,F010-001461,AC,0040
22625,A,F010-001461,ASC,0050
22625,A,F010-001461,AV,0060
22628,B,F010-001463HEN,AL_GENERALOTTO,0010
22628,B,F010-001463HEN,AC,0020
22628,B,F010-001463HEN,AC,0030
22628,B,F010-001463HEN,AC,0040
22628,B,F010-001463HEN,ASC,0050
22628,B,F010-001463HEN,AV,0060
22629,A,F010-001463HEN,AL_GENERALOTTO,0010
22629,A,F010-001463HEN,AC,0020
22629,A,F010-001463HEN,AC,0030
22629,A,F010-001463HEN,AC,0040
22629,A,F010-001463HEN,ASC,0050
22629,A,F010-001463HEN,AV,0060
22634,B,F010-001463,AL_GENERALOTTO,0010
22634,B,F010-001463,AC,0020
22634,B,F010-001463,AC,0030
22634,B,F010-001463,AC,0040
22634,B,F010-001463,ASC,0050
22634,B,F010-001463,AV,0060
22635,A,F010-001463,AL_GENERALOTTO,0010
22635,A,F010-001463,AC,0020
22635,A,F010-001463,AC,0030
22635,A,F010-001463,AC,0040
22635,A,F010-001463,ASC,0050
22635,A,F010-001463,AV,0060
22644,B,F010-001465HEN,AL_GENERALOTTO,0010
22644,B,F010-001465HEN,AC,0020
22644,B,F010-001465HEN,AC,0030
22644,B,F010-001465HEN,AC,0040
22644,B,F010-001465HEN,ASC,0050
22644,B,F010-001465HEN,AV,0060
22645,A,F010-001465HEN,AL_GENERALOTTO,0010
22645,A,F010-001465HEN,AC,0020
22645,A,F010-001465HEN,AC,0030
22645,A,F010-001465HEN,AC,0040
22645,A,F010-001465HEN,ASC,0050
22645,A,F010-001465HEN,AV,0060
22646,B,F010-001465K1,AL_GENERALOTTO,0010
22646,B,F010-001465K1,AC,0020
22646,B,F010-001465K1,AC,0030
22646,B,F010-001465K1,AC,0040
22646,B,F010-001465K1,ASC,0050
22646,B,F010-001465K1,AV,0060
22647,A,F010-001465K1,AL_GENERALOTTO,0010
22647,A,F010-001465K1,AC,0020
22647,A,F010-001465K1,AC,0030
22647,A,F010-001465K1,AC,0040
22647,A,F010-001465K1,ASC,0050
22647,A,F010-001465K1,AV,0060
22650,B,F010-001465,AL_GENERALOTTO,0010
22650,B,F010-001465,AC,0020
22650,B,F010-001465,AC,0030
22650,B,F010-001465,AC,0040
22650,B,F010-001465,ASC,0050
22650,B,F010-001465,AV,0060
22651,A,F010-001465,AL_GENERALOTTO,0010
22651,A,F010-001465,AC,0020
22651,A,F010-001465,AC,0030
22651,A,F010-001465,AC,0040
22651,A,F010-001465,ASC,0050
22651,A,F010-001465,AV,0060
22652,B,F010-001466HEN,AL_GENERALOTTO,0010
22652,B,F010-001466HEN,AC,0020
22652,B,F010-001466HEN,AC,0030
22652,B,F010-001466HEN,AC,0040
22652,B,F010-001466HEN,ASC,0050
22652,B,F010-001466HEN,AV,0060
22653,A,F010-001466HEN,AL_GENERALOTTO,0010
22653,A,F010-001466HEN,AC,0020
22653,A,F010-001466HEN,AC,0030
22653,A,F010-001466HEN,AC,0040
22653,A,F010-001466HEN,ASC,0050
22653,A,F010-001466HEN,AV,0060
22664,B,F010-001467K1,AL_GENERALOTTO,0010
22664,B,F010-001467K1,AC,0020
22664,B,F010-001467K1,AC,0030
22664,B,F010-001467K1,AC,0040
22664,B,F010-001467K1,ASC,0050
22664,B,F010-001467K1,AV,0060
22665,A,F010-001467K1,AL_GENERALOTTO,0010
22665,A,F010-001467K1,AC,0020
22665,A,F010-001467K1,AC,0030
22665,A,F010-001467K1,AC,0040
22665,A,F010-001467K1,ASC,0050
22665,A,F010-001467K1,AV,0060
22668,B,F010-001467,AL_GENERALOTTO,0010
22668,B,F010-001467,AC,0020
22668,B,F010-001467,AC,0030
22668,B,F010-001467,AC,0040
22668,B,F010-001467,ASC,0050
22668,B,F010-001467,AV,0060
22669,A,F010-001467,AL_GENERALOTTO,0010
22669,A,F010-001467,AC,0020
22669,A,F010-001467,AC,0030
22669,A,F010-001467,AC,0040
22669,A,F010-001467,ASC,0050
22669,A,F010-001467,AV,0060
22682,B,F010-001469,AL_GENERALOTTO,0010
22682,B,F010-001469,AC,0020
22682,B,F010-001469,AC,0030
22682,B,F010-001469,AC,0040
22682,B,F010-001469,ASC,0050
22682,B,F010-001469,AV,0060
22683,A,F010-001469,AL_GENERALOTTO,0010
22683,A,F010-001469,AC,0020
22683,A,F010-001469,AC,0030
22683,A,F010-001469,AC,0040
22683,A,F010-001469,ASC,0050
22683,A,F010-001469,AV,0060
22688,B,F010-001470,AL_GENERALOTTO,0010
22688,B,F010-001470,AC,0020
22688,B,F010-001470,AC,0030
22688,B,F010-001470,AC,0040
22688,B,F010-001470,ASC,0050
22688,B,F010-001470,AV,0060
22689,A,F010-001470,AL_GENERALOTTO,0010
22689,A,F010-001470,AC,0020
22689,A,F010-001470,AC,0030
22689,A,F010-001470,AC,0040
22689,A,F010-001470,ASC,0050
22689,A,F010-001470,AV,0060
22728,B,F010-001484,AL_GENERALOTTO,0010
22728,B,F010-001484,AC,0020
22728,B,F010-001484,AC,0030
22728,B,F010-001484,AC,0040
22728,B,F010-001484,ASC,0050
22728,B,F010-001484,AV,0060
22729,A,F010-001484,AL_GENERALOTTO,0010
22729,A,F010-001484,AC,0020
22729,A,F010-001484,AC,0030
22729,A,F010-001484,AC,0040
22729,A,F010-001484,ASC,0050
22729,A,F010-001484,AV,0060
22730,B,F010-001485A,AL_GENERALOTTO,0010
22730,B,F010-001485A,AC,0020
22730,B,F010-001485A,AC,0030
22730,B,F010-001485A,AC,0040
22730,B,F010-001485A,ASC,0050
22730,B,F010-001485A,AV,0060
22731,A,F010-001485A,AL_GENERALOTTO,0010
22731,A,F010-001485A,AC,0020
22731,A,F010-001485A,AC,0030
22731,A,F010-001485A,AC,0040
22731,A,F010-001485A,ASC,0050
22731,A,F010-001485A,AV,0060
22732,B,F010-001485K1,AL_GENERALOTTO,0010
22732,B,F010-001485K1,AC,0020
22732,B,F010-001485K1,AC,0030
22732,B,F010-001485K1,AC,0040
22732,B,F010-001485K1,ASC,0050
22732,B,F010-001485K1,AV,0060
22733,A,F010-001485K1,AL_GENERALOTTO,0010
22733,A,F010-001485K1,AC,0020
22733,A,F010-001485K1,AC,0030
22733,A,F010-001485K1,AC,0040
22733,A,F010-001485K1,ASC,0050
22733,A,F010-001485K1,AV,0060
22736,B,F010-001485,AL_GENERALOTTO,0010
22736,B,F010-001485,AC,0020
22736,B,F010-001485,AC,0030
22736,B,F010-001485,AC,0040
22736,B,F010-001485,ASC,0050
22736,B,F010-001485,AV,0060
22737,A,F010-001485,AL_GENERALOTTO,0010
22737,A,F010-001485,AC,0020
22737,A,F010-001485,AC,0030
22737,A,F010-001485,AC,0040
22737,A,F010-001485,ASC,0050
22737,A,F010-001485,AV,0060
22740,B,F010-001486,AL_GENERALOTTO,0010
22740,B,F010-001486,AC,0020
22740,B,F010-001486,AC,0030
22740,B,F010-001486,AC,0040
22740,B,F010-001486,ASC,0050
22740,B,F010-001486,AV,0060
22741,A,F010-001486,AL_GENERALOTTO,0010
22741,A,F010-001486,AC,0020
22741,A,F010-001486,AC,0030
22741,A,F010-001486,AC,0040
22741,A,F010-001486,ASC,0050
22741,A,F010-001486,AV,0060
22742,B,F010-001487HEN,AL_GENERALOTTO,0010
22742,B,F010-001487HEN,AC,0020
22742,B,F010-001487HEN,AC,0030
22742,B,F010-001487HEN,AC,0040
22742,B,F010-001487HEN,ASC,0050
22742,B,F010-001487HEN,AV,0060
22743,A,F010-001487HEN,AL_GENERALOTTO,0010
22743,A,F010-001487HEN,AC,0020
22743,A,F010-001487HEN,AC,0030
22743,A,F010-001487HEN,AC,0040
22743,A,F010-001487HEN,ASC,0050
22743,A,F010-001487HEN,AV,0060
22744,B,F010-001487K1,AL_GENERALOTTO,0010
22744,B,F010-001487K1,AC,0020
22744,B,F010-001487K1,AC,0030
22744,B,F010-001487K1,AC,0040
22744,B,F010-001487K1,ASC,0050
22744,B,F010-001487K1,AV,0060
22745,A,F010-001487K1,AL_GENERALOTTO,0010
22745,A,F010-001487K1,AC,0020
22745,A,F010-001487K1,AC,0030
22745,A,F010-001487K1,AC,0040
22745,A,F010-001487K1,ASC,0050
22745,A,F010-001487K1,AV,0060
22748,B,F010-001487,AL_GENERALOTTO,0010
22748,B,F010-001487,AC,0020
22748,B,F010-001487,AC,0030
22748,B,F010-001487,AC,0040
22748,B,F010-001487,ASC,0050
22748,B,F010-001487,AV,0060
22749,A,F010-001487,AL_GENERALOTTO,0010
22749,A,F010-001487,AC,0020
22749,A,F010-001487,AC,0030
22749,A,F010-001487,AC,0040
22749,A,F010-001487,ASC,0050
22749,A,F010-001487,AV,0060
22753,B,F010-001489HEN,AL_GENERALOTTO,0010
22753,B,F010-001489HEN,AC,0020
22753,B,F010-001489HEN,AC,0030
22753,B,F010-001489HEN,AC,0040
22753,B,F010-001489HEN,ASC,0050
22753,B,F010-001489HEN,AV,0060
22754,A,F010-001489HEN,AL_GENERALOTTO,0010
22754,A,F010-001489HEN,AC,0020
22754,A,F010-001489HEN,AC,0030
22754,A,F010-001489HEN,AC,0040
22754,A,F010-001489HEN,ASC,0050
22754,A,F010-001489HEN,AV,0060
22757,B,F010-001490HEN,AL_GENERALOTTO,0010
22757,B,F010-001490HEN,AC,0020
22757,B,F010-001490HEN,AC,0030
22757,B,F010-001490HEN,AC,0040
22757,B,F010-001490HEN,ASC,0050
22757,B,F010-001490HEN,AV,0060
22758,A,F010-001490HEN,AL_GENERALOTTO,0010
22758,A,F010-001490HEN,AC,0020
22758,A,F010-001490HEN,AC,0030
22758,A,F010-001490HEN,AC,0040
22758,A,F010-001490HEN,ASC,0050
22758,A,F010-001490HEN,AV,0060
22759,B,F010-001490,AL_GENERALOTTO,0010
22759,B,F010-001490,AC,0020
22759,B,F010-001490,AC,0030
22759,B,F010-001490,AC,0040
22759,B,F010-001490,ASC,0050
22759,B,F010-001490,AV,0060
22760,A,F010-001490,AL_GENERALOTTO,0010
22760,A,F010-001490,AC,0020
22760,A,F010-001490,AC,0030
22760,A,F010-001490,AC,0040
22760,A,F010-001490,ASC,0050
22760,A,F010-001490,AV,0060
22761,B,F010-001491HEN,AL_GENERALOTTO,0010
22761,B,F010-001491HEN,AC,0020
22761,B,F010-001491HEN,AC,0030
22761,B,F010-001491HEN,AC,0040
22761,B,F010-001491HEN,ASC,0050
22761,B,F010-001491HEN,AV,0060
22762,A,F010-001491HEN,AL_GENERALOTTO,0010
22762,A,F010-001491HEN,AC,0020
22762,A,F010-001491HEN,AC,0030
22762,A,F010-001491HEN,AC,0040
22762,A,F010-001491HEN,ASC,0050
22762,A,F010-001491HEN,AV,0060
22771,B,F010-001493K1,AL_GENERALOTTO,0010
22771,B,F010-001493K1,AC,0020
22771,B,F010-001493K1,AC,0030
22771,B,F010-001493K1,AC,0040
22771,B,F010-001493K1,ASC,0050
22771,B,F010-001493K1,AV,0060
22772,A,F010-001493K1,AL_GENERALOTTO,0010
22772,A,F010-001493K1,AC,0020
22772,A,F010-001493K1,AC,0030
22772,A,F010-001493K1,AC,0040
22772,A,F010-001493K1,ASC,0050
22772,A,F010-001493K1,AV,0060
22775,B,F010-001493,AL_GENERALOTTO,0010
22775,B,F010-001493,AC,0020
22775,B,F010-001493,AC,0030
22775,B,F010-001493,AC,0040
22775,B,F010-001493,ASC,0050
22775,B,F010-001493,AV,0060
22776,A,F010-001493,AL_GENERALOTTO,0010
22776,A,F010-001493,AC,0020
22776,A,F010-001493,AC,0030
22776,A,F010-001493,AC,0040
22776,A,F010-001493,ASC,0050
22776,A,F010-001493,AV,0060
22783,B,F010-001494,AL_GENERALOTTO,0010
22783,B,F010-001494,AC,0020
22783,B,F010-001494,AC,0030
22783,B,F010-001494,AC,0040
22783,B,F010-001494,ASC,0050
22783,B,F010-001494,AV,0060
22784,A,F010-001494,AL_GENERALOTTO,0010
22784,A,F010-001494,AC,0020
22784,A,F010-001494,AC,0030
22784,A,F010-001494,AC,0040
22784,A,F010-001494,ASC,0050
22784,A,F010-001494,AV,0060
22787,B,F010-001495,AL_GENERALOTTO,0010
22787,B,F010-001495,AC,0020
22787,B,F010-001495,AC,0030
22787,B,F010-001495,AC,0040
22787,B,F010-001495,ASC,0050
22787,B,F010-001495,AV,0060
22788,A,F010-001495,AL_GENERALOTTO,0010
22788,A,F010-001495,AC,0020
22788,A,F010-001495,AC,0030
22788,A,F010-001495,AC,0040
22788,A,F010-001495,ASC,0050
22788,A,F010-001495,AV,0060
22789,B,F010-001496K1,AL_GENERALOTTO,0010
22789,B,F010-001496K1,AC,0020
22789,B,F010-001496K1,AC,0030
22789,B,F010-001496K1,AC,0040
22789,B,F010-001496K1,ASC,0050
22789,B,F010-001496K1,AV,0060
22790,A,F010-001496K1,AL_GENERALOTTO,0010
22790,A,F010-001496K1,AC,0020
22790,A,F010-001496K1,AC,0030
22790,A,F010-001496K1,AC,0040
22790,A,F010-001496K1,ASC,0050
22790,A,F010-001496K1,AV,0060
22793,B,F010-001496,AL_GENERALOTTO,0010
22793,B,F010-001496,AC,0020
22793,B,F010-001496,AC,0030
22793,B,F010-001496,AC,0040
22793,B,F010-001496,ASC,0050
22793,B,F010-001496,AV,0060
22794,A,F010-001496,AL_GENERALOTTO,0010
22794,A,F010-001496,AC,0020
22794,A,F010-001496,AC,0030
22794,A,F010-001496,AC,0040
22794,A,F010-001496,ASC,0050
22794,A,F010-001496,AV,0060
22795,A,F010-001497A,AL_GENERALOTTO,0010
22795,A,F010-001497A,AC,0020
22795,A,F010-001497A,AC,0030
22795,A,F010-001497A,AC,0040
22795,A,F010-001497A,ASC,0050
22795,A,F010-001497A,AV,0060
22796,A,F010-001497K1,AL_GENERALOTTO,0010
22796,A,F010-001497K1,AC,0020
22796,A,F010-001497K1,ASC,0030
22796,A,F010-001497K1,AV,0040
22797,A,F010-001497,AL_GENERALOTTO,0010
22797,A,F010-001497,AC,0020
22797,A,F010-001497,AC,0030
22797,A,F010-001497,AC,0040
22797,A,F010-001497,ASC,0050
22797,A,F010-001497,AV,0060
22798,A,F010-001498A,AL_GENERALOTTO,0010
22798,A,F010-001498A,AC,0020
22798,A,F010-001498A,AC,0030
22798,A,F010-001498A,AC,0040
22798,A,F010-001498A,ASC,0050
22798,A,F010-001498A,AV,0060
22799,A,F010-001498K1,AL_GENERALOTTO,0010
22799,A,F010-001498K1,AC,0020
22799,A,F010-001498K1,ASC,0030
22799,A,F010-001498K1,AV,0040
22800,A,F010-001498,AL_GENERALOTTO,0010
22800,A,F010-001498,AC,0020
22800,A,F010-001498,AC,0030
22800,A,F010-001498,AC,0040
22800,A,F010-001498,ASC,0050
22800,A,F010-001498,AV,0060
22801,A,F010-001499K1,AL_GENERALOTTO,0010
22801,A,F010-001499K1,AC,0020
22801,A,F010-001499K1,ASC,0030
22801,A,F010-001499K1,AV,0040
22802,A,F010-001499,AL_GENERALOTTO,0010
22802,A,F010-001499,AC,0020
22802,A,F010-001499,AC,0030
22802,A,F010-001499,AC,0040
22802,A,F010-001499,ASC,0050
22802,A,F010-001499,AV,0060
22803,A,F010-001501,AL_GENERALOTTO,0010
22803,A,F010-001501,AC,0020
22803,A,F010-001501,AC,0030
22803,A,F010-001501,AC,0040
22803,A,F010-001501,AC,0060
22803,A,F010-001501,ASC,0070
22803,A,F010-001501,AV,0080
22804,A,F010-001505,AL_GENERALOTTO,0010
22804,A,F010-001505,AC,0020
22804,A,F010-001505,AC,0030
22804,A,F010-001505,ASC,0040
22804,A,F010-001505,AV,0050
22809,A,F010-001517,AL_GENERALOTTO,0010
22809,A,F010-001517,AC,0020
22809,A,F010-001517,AC,0030
22809,A,F010-001517,AC,0040
22809,A,F010-001517,AFC,0050
22809,A,F010-001517,AV,0060
22812,A,F010-001521C,AL_GENERALOTTO,0010
22812,A,F010-001521C,AC,0040
22812,A,F010-001521C,AC,0050
22812,A,F010-001521C,AC,0060
22812,A,F010-001521C,AC,0070
22812,A,F010-001521C,AC,0080
22812,A,F010-001521C,ASC,0090
22812,A,F010-001521C,AV,0120
22812,A,F010-001521C,AC,0100
22812,A,F010-001521C,ASC,0110
22812,A,F010-001521C,AC,0020
22812,A,F010-001521C,AC,0030
22813,A,F010-001522C,AL_GENERALOTTO,0010
22813,A,F010-001522C,AC,0040
22813,A,F010-001522C,AC,0050
22813,A,F010-001522C,AC,0060
22813,A,F010-001522C,AC,0070
22813,A,F010-001522C,AC,0080
22813,A,F010-001522C,ASC,0090
22813,A,F010-001522C,AC,0100
22813,A,F010-001522C,ASC,0110
22813,A,F010-001522C,AV,0120
22813,A,F010-001522C,AC,0020
22813,A,F010-001522C,AC,0030
22814,B,F010-001524K1,AL_GENERALOTTO,0010
22814,B,F010-001524K1,AC,0020
22814,B,F010-001524K1,AC,0030
22814,B,F010-001524K1,AC,0040
22814,B,F010-001524K1,ASC,0050
22814,B,F010-001524K1,AV,0060
22815,A,F010-001524K1,AL_GENERALOTTO,0010
22815,A,F010-001524K1,AC,0020
22815,A,F010-001524K1,AC,0030
22815,A,F010-001524K1,AC,0040
22815,A,F010-001524K1,ASC,0050
22815,A,F010-001524K1,AV,0060
22816,B,F010-001524,AL_GENERALOTTO,0010
22816,B,F010-001524,AC,0020
22816,B,F010-001524,AC,0030
22816,B,F010-001524,AC,0040
22816,B,F010-001524,ASC,0050
22816,B,F010-001524,AV,0060
22817,A,F010-001524,AL_GENERALOTTO,0010
22817,A,F010-001524,AC,0020
22817,A,F010-001524,AC,0030
22817,A,F010-001524,AC,0040
22817,A,F010-001524,ASC,0050
22817,A,F010-001524,AV,0060
22823,B,F010-001527,AL_GENERALOTTO,0010
22823,B,F010-001527,AC,0020
22823,B,F010-001527,AC,0030
22823,B,F010-001527,AC,0040
22823,B,F010-001527,ASC,0050
22823,B,F010-001527,AV,0060
22824,A,F010-001527,AL_GENERALOTTO,0010
22824,A,F010-001527,AC,0020
22824,A,F010-001527,AC,0030
22824,A,F010-001527,AC,0040
22824,A,F010-001527,ASC,0050
22824,A,F010-001527,AV,0060
22832,A,F010-001531,AL_GENERALOTTO,0010
22832,A,F010-001531,AC,0040
22832,A,F010-001531,AC,0050
22832,A,F010-001531,AC,0060
22832,A,F010-001531,AC,0070
22832,A,F010-001531,AC,0080
22832,A,F010-001531,AC,0090
22832,A,F010-001531,AC,0100
22832,A,F010-001531,AC,0110
22832,A,F010-001531,AC,0120
22832,A,F010-001531,ASC,0130
22832,A,F010-001531,AS,0140
22832,A,F010-001531,AV,0150
22832,A,F010-001531,AC,0020
22832,A,F010-001531,ASC_ST_PVD,0030
22833,B,F010-001532HEN,AL_GENERALOTTO,0010
22833,B,F010-001532HEN,AC,0020
22833,B,F010-001532HEN,AC,0030
22833,B,F010-001532HEN,AC,0040
22833,B,F010-001532HEN,ASC,0050
22833,B,F010-001532HEN,AV,0060
22834,A,F010-001532HEN,AL_GENERALOTTO,0010
22834,A,F010-001532HEN,AC,0020
22834,A,F010-001532HEN,AC,0030
22834,A,F010-001532HEN,AC,0040
22834,A,F010-001532HEN,ASC,0050
22834,A,F010-001532HEN,AV,0060
22835,B,F010-001532K1,AL_GENERALOTTO,0010
22835,B,F010-001532K1,AC,0020
22835,B,F010-001532K1,AC,0030
22835,B,F010-001532K1,AC,0040
22835,B,F010-001532K1,ASC,0050
22835,B,F010-001532K1,AV,0060
22836,A,F010-001532K1,AL_GENERALOTTO,0010
22836,A,F010-001532K1,AC,0020
22836,A,F010-001532K1,AC,0030
22836,A,F010-001532K1,AC,0040
22836,A,F010-001532K1,ASC,0050
22836,A,F010-001532K1,AV,0060
22839,B,F010-001532,AL_GENERALOTTO,0010
22839,B,F010-001532,AC,0020
22839,B,F010-001532,AC,0030
22839,B,F010-001532,AC,0040
22839,B,F010-001532,ASC,0050
22839,B,F010-001532,AV,0060
22840,A,F010-001532,AL_GENERALOTTO,0010
22840,A,F010-001532,AC,0020
22840,A,F010-001532,AC,0030
22840,A,F010-001532,AC,0040
22840,A,F010-001532,ASC,0050
22840,A,F010-001532,AV,0060
22843,A,F010-001535,AL_GENERALOTTO,0010
22843,A,F010-001535,AC,0020
22843,A,F010-001535,AC,0030
22843,A,F010-001535,ASC,0040
22843,A,F010-001535,AV,0050
22843,A,F010-001535,AC,0015
22844,A,F010-001536,AL_GENERALOTTO,0010
22844,A,F010-001536,AC,0020
22844,A,F010-001536,AC,0030
22844,A,F010-001536,ASC,0040
22844,A,F010-001536,AV,0050
22844,A,F010-001536,AC,0015
22845,A,F010-001537K1,AL_GENERALOTTO,0010
22845,A,F010-001537K1,AC,0020
22845,A,F010-001537K1,ASC,0030
22845,A,F010-001537K1,AV,0040
22846,A,F010-001537,AL_GENERALOTTO,0010
22846,A,F010-001537,AC,0020
22846,A,F010-001537,ASC,0030
22846,A,F010-001537,AV,0040
22847,A,F010-001538K1,AL_GENERALOTTO,0010
22847,A,F010-001538K1,AC,0020
22847,A,F010-001538K1,ASC,0030
22847,A,F010-001538K1,AV,0040
22848,A,F010-001538,AL_GENERALOTTO,0010
22848,A,F010-001538,AC,0020
22848,A,F010-001538,ASC,0030
22848,A,F010-001538,AV,0040
